3
44661
1
1
128
+4.248047 +3.833008 -1.318359 
-0.634766 +0.219727 -1.318359 
-2.978516 +1.123047 -1.318359 
+0.292969 +6.176758 -1.318359 
+2.758789 +8.300781 -1.318359 
+1.782227 +6.274414 -1.318359 
+1.098633 +3.955078 -1.318359 
-1.147461 -0.463867 -1.318359 
-2.807617 -2.563477 -1.318359 
-2.148438 -1.757813 -1.318359 
-0.219727 -1.806641 -1.318359 
-0.805664 -3.149414 -1.318359 
-2.807617 -4.199219 -1.318359 
-5.126953 -5.834961 -1.318359 
-6.372070 -8.325195 -1.318359 
-6.469727 -6.860352 -1.318359 
-3.271484 -0.610352 -1.342773 
+1.538086 +3.564453 -1.318359 
+3.613281 +3.173828 -1.318359 
+2.099609 -0.805664 -1.318359 
+0.292969 -3.759766 -1.318359 
-2.246094 -4.614258 -1.318359 
-2.514648 -1.806641 -1.318359 
-0.927734 +0.830078 -1.318359 
+0.683594 +1.220703 -1.318359 
-1.684570 -1.635742 -1.318359 
-5.712891 -5.957031 -1.318359 
-7.226563 -5.126953 -1.318359 
-4.638672 -1.611328 -1.318359 
+0.122070 +1.513672 -1.318359 
+2.783203 +3.173828 -1.318359 
+0.073242 +3.076172 -1.318359 
-3.149414 +0.610352 -1.318359 
-4.370117 +0.756836 -1.318359 
-4.003906 +2.807617 -1.318359 
-4.077148 +1.855469 -1.318359 
-4.125977 -0.708008 -1.318359 
-3.833008 -2.783203 -1.318359 
-3.076172 -3.027344 -1.318359 
-4.418945 -3.515625 -1.318359 
-6.152344 -3.710938 -1.318359 
-5.981445 -2.050781 -1.318359 
-4.956055 -0.317383 -1.318359 
-2.636719 +0.976563 -1.318359 
+0.708008 +3.295898 -1.318359 
+1.391602 +3.881836 -1.318359 
-1.708984 +1.391602 -1.318359 
-4.541016 -1.635742 -1.318359 
-6.347656 -2.832031 -1.318359 
-6.201172 -0.390625 -1.318359 
-5.834961 -0.170898 -1.318359 
-5.224609 +0.268555 -1.318359 
-3.491211 +1.538086 -1.318359 
-4.980469 +1.098633 -1.318359 
-6.103516 -0.146484 -1.318359 
-5.444336 +1.660156 -1.318359 
-3.564453 +1.416016 -1.318359 
-4.418945 -0.292969 -1.318359 
-3.857422 -1.611328 -1.318359 
-3.393555 -1.025391 -1.293945 
-3.735352 -0.292969 -1.318359 
-4.492188 -0.073242 -1.318359 
-5.102539 +0.830078 -1.318359 
-7.006836 +1.123047 -1.318359 
-9.033203 -1.806641 -1.318359 
-8.935547 -3.930664 -1.318359 
