EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-0.472,4.055,9.443,-158.054,2.707,-18.101,530.507,5.749,-0.139,0.994,0.029,0.031,2.838,6.378,66.667,8004.000,1.000
-2.508,2.801,7.784,-159.326,-2.306,-23.486,529.562,-0.930,-0.140,0.990,0.031,0.214,3.021,6.622,66.667,8005.000,1.000
-4.851,0.801,5.173,-168.669,-7.001,-26.793,524.886,-7.250,-0.143,0.983,0.027,0.488,3.204,6.653,66.667,8006.000,1.000
-6.209,-1.042,2.549,-176.755,-9.919,-28.399,522.212,-11.259,-0.149,0.979,0.031,0.854,3.113,6.744,66.667,8007.000,1.000
-5.804,-2.130,0.705,-176.077,-10.322,-30.436,523.722,-11.871,-0.156,0.974,0.032,1.160,3.082,6.561,66.667,8008.000,1.000
-3.697,-2.509,0.028,-169.590,-8.520,-33.067,527.299,-9.523,-0.162,0.970,0.028,1.526,2.777,6.378,66.667,8009.000,1.000
-0.615,-2.697,0.388,-165.369,-5.674,-34.466,529.729,-5.975,-0.167,0.967,0.028,2.075,2.441,6.195,66.667,8010.000,1.000
2.437,-3.205,1.272,-165.331,-3.138,-33.773,529.951,-3.067,-0.167,0.965,0.027,2.594,2.136,5.859,66.667,8011.000,1.000
4.590,-4.133,2.150,-163.508,-1.717,-32.309,528.852,-1.509,-0.168,0.965,0.026,3.143,1.617,5.493,66.667,8012.000,1.000
5.625,-4.922,2.947,-155.288,-1.284,-31.712,526.921,-0.805,-0.167,0.967,0.024,3.723,1.190,5.096,66.667,8013.000,1.000
6.177,-4.580,4.165,-144.199,-1.083,-31.535,523.308,-0.170,-0.166,0.970,0.019,4.272,0.824,4.669,66.667,8014.000,1.000
7.173,-2.556,6.225,-137.215,-0.579,-30.095,516.901,0.490,-0.164,0.973,0.016,4.578,0.458,4.333,66.667,8015.000,1.000
8.994,0.516,8.776,-135.674,-0.102,-27.025,507.664,0.419,-0.159,0.977,0.013,4.974,0.122,4.028,66.667,8016.000,1.000
11.261,3.187,10.888,-134.346,-0.418,-23.753,496.802,-1.075,-0.156,0.984,0.009,5.188,-0.214,3.723,66.667,8017.000,1.000
13.339,4.342,11.927,-129.251,-1.694,-21.976,485.596,-3.578,-0.150,0.987,0.006,5.463,-0.366,3.571,66.667,8018.000,1.000
14.812,3.920,11.990,-123.075,-3.293,-21.993,474.272,-5.730,-0.147,0.990,0.006,5.615,-0.458,3.479,66.667,8019.000,1.000
15.404,2.544,11.403,-121.043,-4.569,-23.008,462.011,-6.537,-0.143,0.994,0.003,5.646,-0.519,3.357,66.667,8020.000,1.000
14.638,0.592,10.027,-123.517,-5.617,-24.319,447.920,-6.418,-0.145,0.997,0.004,5.676,-0.610,3.265,66.667,8021.000,1.000
11.905,-2.159,7.293,-125.669,-7.206,-25.647,432.215,-6.869,-0.144,1.002,0.006,5.737,-0.549,3.204,66.667,8022.000,1.000
7.252,-5.822,3.102,-124.030,-9.869,-27.054,416.437,-8.940,-0.144,1.007,0.006,5.646,-0.549,3.296,66.667,8023.000,1.000
1.967,-9.687,-1.524,-120.510,-13.080,-28.552,402.181,-12.078,-0.145,1.011,0.006,5.371,-0.458,3.296,66.667,8024.000,1.000
-2.156,-12.642,-5.127,-118.779,-15.593,-30.037,389.817,-14.648,-0.144,1.014,0.010,5.157,-0.458,3.296,66.667,8025.000,1.000
-4.214,-14.158,-7.012,-118.612,-16.567,-31.022,378.740,-15.459,-0.145,1.014,0.009,4.852,-0.427,3.174,66.667,8026.000,1.000
-4.627,-14.510,-7.525,-116.153,-16.096,-30.431,368.459,-14.587,-0.149,1.017,0.004,4.425,-0.488,3.204,66.667,8027.000,1.000
-4.228,-14.076,-7.303,-109.396,-14.717,-27.823,358.735,-13.056,-0.152,1.014,0.005,3.998,-0.671,3.204,66.667,8028.000,1.000
-3.291,-12.785,-6.588,-101.147,-12.779,-24.423,348.643,-12.036,-0.155,1.012,0.007,3.662,-0.793,3.143,66.667,8029.000,1.000
-1.607,-10.395,-5.273,-95.435,-10.338,-22.378,336.374,-12.016,-0.158,1.008,0.007,3.418,-0.793,3.052,66.667,8030.000,1.000
0.666,-7.276,-3.439,-92.455,-7.504,-22.447,320.439,-12.450,-0.158,1.003,0.007,3.265,-0.916,2.899,66.667,8031.000,1.000
2.577,-4.620,-1.710,-88.950,-4.649,-22.880,301.376,-12.240,-0.158,0.997,0.008,3.113,-1.129,2.869,66.667,8032.000,1.000
3.177,-3.537,-0.820,-82.870,-2.179,-21.575,282.493,-10.556,-0.159,0.991,0.006,3.052,-1.373,2.777,66.667,8033.000,1.000
2.501,-4.142,-0.904,-75.767,-0.469,-18.601,267.831,-7.514,-0.160,0.984,0.003,3.021,-1.587,2.716,66.667,8034.000,1.000
1.381,-5.840,-1.598,-70.293,-0.062,-16.177,258.364,-4.356,-0.157,0.980,0.002,3.143,-1.740,2.533,66.667,8035.000,1.000
0.502,-8.117,-2.631,-66.700,-1.480,-15.865,250.852,-2.711,-0.156,0.976,0.002,3.418,-1.770,2.563,66.667,8036.000,1.000
-0.040,-10.768,-3.994,-62.951,-4.721,-16.538,241.279,-3.516,-0.154,0.974,0.002,3.693,-1.984,2.502,66.667,8037.000,1.000
-0.429,-13.520,-5.630,-57.800,-9.007,-16.351,228.717,-6.471,-0.153,0.975,0.003,4.089,-2.014,2.350,66.667,8038.000,1.000
-0.777,-15.762,-7.201,-52.385,-12.946,-15.341,214.950,-10.151,-0.152,0.973,0.006,4.456,-2.136,2.350,66.667,8039.000,1.000
-1.164,-16.741,-8.235,-48.334,-15.171,-15.144,201.473,-12.729,-0.151,0.973,0.001,4.639,-2.136,2.350,66.667,8040.000,1.000
-1.871,-16.144,-8.512,-45.432,-15.247,-16.295,188.258,-13.112,-0.151,0.973,0.000,4.974,-2.228,2.411,66.667,8041.000,1.000
-3.436,-14.506,-8.370,-42.271,-14.004,-17.064,174.757,-11.672,-0.150,0.975,0.000,5.463,-2.167,2.411,66.667,8042.000,1.000
-6.099,-12.790,-8.374,-38.447,-12.681,-15.895,161.027,-9.641,-0.148,0.978,-0.001,5.859,-2.197,2.563,66.667,8043.000,1.000
-9.089,-11.455,-8.564,-34.864,-11.664,-13.464,147.876,-7.667,-0.150,0.979,-0.005,6.012,-2.289,2.655,66.667,8044.000,1.000
-10.964,-10.250,-8.398,-32.058,-10.391,-11.771,136.102,-5.448,-0.155,0.981,-0.009,6.165,-2.380,2.808,66.667,8045.000,1.000
-10.959,-9.086,-7.659,-29.350,-8.732,-11.660,125.520,-3.131,-0.157,0.978,-0.010,6.287,-2.441,2.777,66.667,8046.000,1.000
-9.765,-8.623,-7.068,-25.936,-7.797,-11.985,114.906,-2.174,-0.160,0.977,-0.015,6.500,-2.594,2.747,66.667,8047.000,1.000
-8.686,-9.501,-7.510,-21.996,-8.727,-11.648,103.076,-3.932,-0.166,0.978,-0.010,6.866,-2.686,2.563,66.667,8048.000,1.000
-8.278,-11.274,-8.855,-18.291,-11.057,-11.030,89.699,-7.849,-0.171,0.981,-0.015,7.324,-3.052,2.319,66.667,8049.000,1.000
-8.090,-12.568,-9.943,-15.012,-12.826,-11.119,75.092,-11.610,-0.175,0.985,-0.014,7.385,-3.510,2.045,66.667,8050.000,1.000
-7.521,-12.292,-9.690,-11.482,-12.289,-11.577,59.952,-12.951,-0.178,0.994,-0.014,7.416,-3.876,1.801,66.667,8051.000,1.000
-6.548,-10.516,-8.012,-7.128,-9.353,-10.601,45.531,-11.342,-0.176,1.001,-0.014,7.538,-4.333,1.526,66.667,8052.000,1.000
-5.484,-8.138,-5.642,-2.221,-5.352,-7.387,33.504,-8.086,-0.176,1.005,-0.015,7.385,-4.791,1.221,66.667,8053.000,1.000
-4.374,-5.946,-3.236,2.622,-1.702,-3.273,25.063,-4.897,-0.174,1.009,-0.011,7.263,-5.188,1.038,66.667,8054.000,1.000
-3.036,-4.179,-0.979,7.314,1.042,-0.199,19.681,-2.551,-0.172,1.013,-0.013,6.897,-5.493,0.916,66.667,8055.000,1.000
-1.529,-2.793,1.127,12.280,2.999,1.579,15.015,-0.876,-0.170,1.014,-0.012,6.439,-5.890,0.641,66.667,8056.000,1.000
-0.170,-1.762,2.989,17.720,4.301,3.652,8.752,0.450,-0.163,1.010,-0.011,5.981,-6.226,0.671,66.667,8057.000,1.000
0.938,-0.972,4.582,23.343,5.062,6.915,0.612,1.642,-0.156,1.001,-0.014,5.524,-6.439,0.671,66.667,8058.000,1.000
2.159,-0.015,6.188,28.852,5.790,10.376,-7.954,3.107,-0.147,0.998,-0.019,5.371,-6.470,0.793,66.667,8059.000,1.000
3.898,1.537,8.105,34.236,7.140,12.581,-15.802,5.285,-0.139,0.996,-0.017,5.402,-6.317,1.099,66.667,8060.000,1.000
5.916,3.455,10.059,39.326,9.044,13.491,-23.248,7.998,-0.129,0.998,-0.020,5.402,-6.195,1.465,66.667,8061.000,1.000
7.357,4.803,11.217,43.499,10.686,14.434,-31.213,10.489,-0.122,1.006,-0.017,5.371,-5.829,1.923,66.667,8062.000,1.000
7.722,4.905,11.082,46.327,11.437,15.993,-39.933,12.170,-0.117,1.011,-0.015,5.157,-5.249,2.411,66.667,8063.000,1.000
7.403,4.017,10.033,48.125,11.209,17.174,-49.258,12.662,-0.114,1.015,-0.019,4.730,-4.730,2.960,66.667,8064.000,1.000
7.094,2.890,8.769,49.471,9.975,16.571,-59.676,11.228,-0.115,1.014,-0.018,4.303,-4.242,3.601,66.667,8065.000,1.000
7.080,2.015,7.589,50.476,7.528,14.118,-71.879,7.091,-0.116,1.011,-0.015,3.876,-3.632,4.120,66.667,8066.000,1.000
7.150,1.430,6.363,50.756,3.933,11.338,-85.305,0.538,-0.121,1.010,-0.014,3.571,-3.021,4.669,66.667,8067.000,1.000
7.046,1.135,5.072,50.271,0.100,9.514,-97.602,-6.463,-0.128,1.010,-0.011,3.357,-2.533,4.974,66.667,8068.000,1.000
6.840,1.400,4.194,50.016,-2.321,8.883,-105.818,-10.937,-0.139,1.011,-0.011,3.113,-2.289,5.157,66.667,8069.000,1.000
6.784,2.451,4.281,51.453,-1.920,9.222,-108.826,-10.660,-0.147,1.011,-0.011,2.930,-2.167,5.341,66.667,8070.000,1.000
7.060,4.097,5.420,55.256,1.501,10.714,-108.676,-5.615,-0.154,1.015,-0.010,2.686,-2.136,5.280,66.667,8071.000,1.000
7.737,5.822,7.191,60.716,6.764,13.862,-109.067,2.018,-0.162,1.010,-0.010,2.289,-2.258,5.249,66.667,8072.000,1.000
8.734,7.088,8.948,66.305,11.888,18.097,-112.534,9.085,-0.166,1.003,-0.010,1.923,-2.655,5.096,66.667,8073.000,1.000
9.916,7.689,10.279,70.897,15.155,21.927,-119.006,13.198,-0.167,0.996,-0.011,1.617,-2.960,4.883,66.667,8074.000,1.000
11.175,7.858,11.236,74.422,15.998,24.293,-126.512,13.928,-0.166,0.990,-0.010,1.587,-3.265,4.730,66.667,8075.000,1.000
12.172,7.821,11.926,77.216,14.848,25.112,-133.123,12.386,-0.162,0.985,-0.011,1.831,-3.540,4.700,66.667,8076.000,1.000
12.281,7.504,12.106,79.194,12.469,24.776,-138.363,9.877,-0.156,0.986,-0.007,2.045,-3.754,4.730,66.667,8077.000,1.000
11.080,6.846,11.453,80.152,9.772,23.379,-142.963,7.293,-0.148,0.984,-0.009,2.136,-3.845,4.669,66.667,8078.000,1.000
8.775,6.074,10.045,80.438,7.836,21.202,-147.811,5.396,-0.142,0.980,-0.008,2.197,-3.754,4.791,66.667,8079.000,1.000
6.157,5.574,8.405,80.828,7.548,19.030,-153.304,4.945,-0.137,0.978,-0.014,2.258,-3.784,4.852,66.667,8080.000,1.000
4.181,5.566,7.146,81.771,8.836,17.479,-159.373,6.028,-0.129,0.977,-0.016,2.411,-3.571,5.005,66.667,8081.000,1.000
3.379,5.805,6.429,82.892,10.216,16.265,-165.900,7.303,-0.125,0.979,-0.015,2.747,-3.204,5.157,66.667,8082.000,1.000
3.555,5.669,5.804,83.353,9.588,14.134,-173.041,6.568,-0.119,0.985,-0.016,2.960,-2.991,5.402,66.667,8083.000,1.000
4.152,4.756,4.783,82.739,5.999,10.561,-180.884,2.654,-0.118,0.994,-0.019,3.296,-2.441,5.554,66.667,8084.000,1.000
4.956,3.455,3.548,81.539,0.683,6.720,-188.702,-3.250,-0.117,1.003,-0.015,3.418,-2.136,5.859,66.667,8085.000,1.000
6.325,2.753,2.867,80.698,-3.793,4.311,-195.070,-8.368,-0.119,1.014,-0.014,3.265,-1.495,6.134,66.667,8086.000,1.000
8.685,3.409,3.296,80.748,-5.332,4.062,-198.970,-10.374,-0.122,1.022,-0.013,2.838,-1.099,6.531,66.667,8087.000,1.000
11.904,5.246,4.574,81.507,-3.516,5.297,-200.541,-8.752,-0.125,1.024,-0.016,2.411,-0.824,6.866,66.667,8088.000,1.000
15.189,7.174,5.751,82.361,0.264,7.175,-200.840,-4.886,-0.129,1.027,-0.014,1.984,-0.610,7.233,66.667,8089.000,1.000
17.771,8.103,5.982,82.790,3.788,9.253,-200.994,-1.073,-0.133,1.027,-0.016,1.556,-0.397,7.507,66.667,8090.000,1.000
19.803,8.039,5.418,82.849,5.570,10.945,-201.418,0.991,-0.138,1.031,-0.015,1.190,-0.275,7.721,66.667,8091.000,1.000
22.612,8.407,5.404,83.374,6.019,11.754,-201.428,1.460,-0.142,1.033,-0.017,0.763,-0.336,7.751,66.667,8092.000,1.000
27.937,11.242,7.737,85.687,7.250,12.244,-199.481,2.399,-0.148,1.037,-0.013,0.305,-0.366,7.874,66.667,8093.000,1.000
36.333,17.458,13.162,90.455,11.110,14.397,-194.699,5.828,-0.153,1.037,-0.014,-0.153,-0.458,7.904,66.667,8094.000,1.000
46.389,25.814,20.519,96.831,17.143,19.496,-188.401,11.405,-0.156,1.035,-0.012,-0.671,-0.702,7.874,66.667,8095.000,1.000
55.922,33.954,27.815,103.222,22.868,26.151,-183.334,16.603,-0.159,1.031,-0.010,-1.129,-1.007,7.874,66.667,8096.000,1.000
63.420,40.037,33.672,108.479,25.814,31.317,-181.485,18.882,-0.159,1.023,-0.009,-1.495,-1.282,7.843,66.667,8097.000,1.000
68.076,43.157,37.445,112.122,25.007,32.777,-182.972,17.253,-0.161,1.014,-0.012,-1.740,-1.617,7.812,66.667,8098.000,1.000
69.305,42.972,38.691,113.921,20.992,31.028,-186.542,12.352,-0.164,1.010,-0.009,-1.862,-1.862,7.629,66.667,8099.000,1.000
66.866,39.654,37.114,113.618,15.198,28.088,-190.677,5.841,-0.163,1.008,-0.007,-1.923,-2.075,7.477,66.667,8100.000,1.000
61.357,34.261,33.081,111.137,9.640,24.974,-194.262,-0.086,-0.163,1.002,-0.003,-1.801,-2.411,7.324,66.667,8101.000,1.000
54.193,28.625,27.864,107.017,6.379,21.429,-196.617,-3.421,-0.164,0.997,-0.004,-1.862,-2.686,7.141,66.667,8102.000,1.000
46.642,24.091,22.787,102.257,5.986,17.154,-197.684,-3.684,-0.165,0.991,-0.006,-1.770,-2.991,6.958,66.667,8103.000,1.000
38.790,20.183,17.987,97.491,6.538,12.903,-198.247,-2.628,-0.163,0.983,-0.005,-1.678,-3.204,6.836,66.667,8104.000,1.000
29.922,15.253,12.612,92.735,5.242,9.729,-199.058,-2.613,-0.161,0.978,-0.008,-1.312,-3.601,6.622,66.667,8105.000,1.000
19.929,8.600,6.342,88.052,1.288,7.621,-199.629,-4.091,-0.160,0.975,-0.005,-0.885,-3.632,6.500,66.667,8106.000,1.000
9.735,1.337,0.039,83.856,-3.494,5.593,-198.730,-5.377,-0.156,0.973,-0.007,-0.610,-3.784,6.378,66.667,8107.000,1.000
0.334,-4.861,-5.254,80.388,-6.842,2.688,-196.235,-5.114,-0.149,0.973,-0.007,-0.092,-3.876,6.348,66.667,8108.000,1.000
-8.148,-9.392,-9.474,77.071,-8.500,-0.846,-194.043,-4.474,-0.146,0.977,-0.010,0.458,-3.784,6.409,66.667,8109.000,1.000
-16.179,-12.808,-13.333,72.805,-9.992,-4.127,-194.604,-6.069,-0.142,0.985,-0.007,0.793,-3.784,6.561,66.667,8110.000,1.000
-23.417,-15.237,-16.741,67.522,-11.922,-6.629,-198.011,-10.344,-0.138,0.991,-0.007,1.099,-3.601,6.714,66.667,8111.000,1.000
-27.960,-15.260,-17.875,63.208,-12.375,-7.567,-201.038,-13.980,-0.133,0.997,-0.005,1.312,-3.357,6.927,66.667,8112.000,1.000
-27.819,-11.105,-14.610,62.572,-8.790,-5.548,-199.896,-12.726,-0.128,1.002,-0.009,1.373,-3.021,7.294,66.667,8113.000,1.000
-23.223,-2.882,-6.901,66.507,-0.848,0.846,-193.654,-5.259,-0.125,1.007,-0.009,1.373,-2.747,7.690,66.667,8114.000,1.000
-17.050,6.899,2.584,73.094,9.066,11.260,-184.605,6.102,-0.119,1.012,-0.008,1.434,-2.319,8.148,66.667,8115.000,1.000
-13.153,14.613,9.881,78.755,17.440,22.165,-176.257,17.265,-0.115,1.019,-0.006,1.343,-1.923,8.545,66.667,8116.000,1.000
-14.423,17.087,11.654,80.148,21.187,28.269,-171.437,24.392,-0.114,1.025,-0.006,1.190,-1.465,9.033,66.667,8117.000,1.000
-21.273,13.124,6.986,76.088,19.027,26.309,-170.828,25.680,-0.113,1.029,-0.003,0.885,-1.038,9.369,66.667,8118.000,1.000
-30.981,4.591,-1.696,68.551,12.507,18.495,-172.419,22.330,-0.111,1.033,-0.004,0.549,-0.519,9.705,66.667,8119.000,1.000
-39.403,-4.736,-10.304,61.081,4.857,10.323,-173.560,16.893,-0.111,1.036,-0.001,0.305,-0.092,10.132,66.667,8120.000,1.000
-44.058,-11.961,-16.196,55.821,-1.545,4.906,-173.778,10.698,-0.110,1.038,-0.002,-0.092,0.305,10.498,66.667,8121.000,1.000
-45.070,-16.123,-19.041,52.797,-5.696,1.631,-174.235,4.211,-0.110,1.039,0.003,-0.580,0.793,10.895,66.667,8122.000,1.000
-43.886,-17.453,-19.587,51.282,-7.163,-0.888,-175.217,-1.288,-0.108,1.036,0.003,-1.007,1.038,11.169,66.667,8123.000,1.000
-42.380,-17.135,-19.012,50.428,-6.504,-2.445,-175.799,-4.390,-0.107,1.032,0.010,-1.526,1.373,11.353,66.667,8124.000,1.000
-42.209,-16.906,-18.620,49.418,-5.389,-2.156,-174.865,-4.831,-0.106,1.028,0.007,-1.862,1.648,11.597,66.667,8125.000,1.000
-43.797,-17.792,-19.014,48.046,-5.259,-0.322,-171.583,-3.262,-0.106,1.022,0.013,-1.984,2.045,11.749,66.667,8126.000,1.000
-46.289,-19.669,-19.973,46.573,-6.514,1.356,-166.086,-0.913,-0.106,1.018,0.011,-2.075,2.319,11.810,66.667,8127.000,1.000
-48.790,-22.148,-21.363,44.797,-9.102,0.779,-160.091,0.349,-0.107,1.016,0.013,-2.136,2.594,11.780,66.667,8128.000,1.000
-51.236,-25.212,-23.555,41.820,-12.949,-2.565,-155.914,-1.100,-0.106,1.014,0.015,-2.350,2.716,11.871,66.667,8129.000,1.000
-53.471,-28.301,-26.320,37.448,-17.002,-6.726,-154.164,-4.672,-0.106,1.012,0.014,-2.441,2.747,11.810,66.667,8130.000,1.000
-53.779,-29.150,-27.580,33.617,-18.387,-8.374,-152.704,-6.799,-0.107,1.010,0.019,-2.472,2.838,11.841,66.667,8131.000,1.000
-49.670,-24.891,-24.507,33.242,-13.888,-4.974,-148.423,-3.296,-0.104,1.009,0.018,-2.441,2.899,11.810,66.667,8132.000,1.000
-40.498,-14.772,-16.249,37.411,-2.741,3.269,-140.083,7.085,-0.103,1.005,0.017,-2.319,2.960,11.871,66.667,8133.000,1.000
-28.562,-1.239,-5.009,44.283,12.321,14.074,-129.322,21.528,-0.100,1.005,0.017,-2.197,3.113,11.871,66.667,8134.000,1.000
-17.668,11.593,5.392,50.544,26.548,24.456,-119.210,35.017,-0.100,1.000,0.016,-2.228,3.174,11.780,66.667,8135.000,1.000
-11.085,19.970,11.523,53.407,35.365,31.137,-112.292,42.898,-0.096,0.997,0.014,-2.014,3.265,11.719,66.667,8136.000,1.000
-10.341,21.714,11.566,51.629,35.963,31.363,-109.582,42.564,-0.093,0.995,0.014,-1.617,3.326,11.627,66.667,8137.000,1.000
-14.814,16.825,5.864,45.746,28.239,24.347,-110.239,34.285,-0.090,0.995,0.019,-1.373,3.479,11.444,66.667,8138.000,1.000
-22.144,7.490,-3.233,37.764,15.031,12.747,-111.864,21.198,-0.090,0.995,0.018,-1.007,3.662,11.505,66.667,8139.000,1.000
-29.419,-2.867,-12.474,30.230,1.018,1.402,-111.822,7.886,-0.088,0.992,0.020,-0.671,3.723,11.444,66.667,8140.000,1.000
-34.551,-11.246,-19.291,25.008,-9.682,-6.191,-108.970,-2.100,-0.085,0.992,0.017,-0.580,3.906,11.261,66.667,8141.000,1.000
-36.982,-16.333,-22.832,22.544,-15.418,-9.761,-104.196,-7.798,-0.084,0.990,0.013,-0.214,4.028,11.230,66.667,8142.000,1.000
-37.330,-18.441,-23.733,22.207,-16.910,-11.288,-99.251,-10.265,-0.085,0.992,0.012,0.031,4.242,11.169,66.667,8143.000,1.000
-36.566,-18.619,-23.132,23.068,-15.963,-12.203,-95.239,-11.097,-0.082,0.995,0.013,0.397,4.242,11.047,66.667,8144.000,1.000
-35.403,-17.887,-21.945,24.276,-14.397,-12.526,-92.153,-11.569,-0.083,0.996,0.011,0.671,4.364,11.017,66.667,8145.000,1.000
-34.087,-16.872,-20.658,25.154,-13.501,-12.213,-89.376,-12.474,-0.082,0.999,0.013,0.916,4.578,10.803,66.667,8146.000,1.000
-32.529,-15.779,-19.414,25.316,-13.717,-11.835,-86.319,-13.986,-0.084,0.997,0.012,1.007,4.700,10.742,66.667,8147.000,1.000
-30.617,-14.526,-18.121,24.802,-14.541,-12.101,-82.782,-15.492,-0.087,0.999,0.012,1.190,4.822,10.712,66.667,8148.000,1.000
-28.203,-12.759,-16.356,24.166,-14.641,-12.338,-78.845,-15.648,-0.090,0.999,0.011,1.373,4.822,10.498,66.667,8149.000,1.000
-24.644,-9.587,-13.120,24.555,-12.077,-10.257,-74.158,-12.706,-0.093,1.000,0.007,1.526,4.822,10.345,66.667,8150.000,1.000
-18.989,-4.002,-7.335,27.172,-5.379,-3.983,-67.767,-5.559,-0.093,1.001,0.007,1.556,4.730,10.162,66.667,8151.000,1.000
-11.349,3.674,0.685,31.893,4.621,5.651,-59.419,4.691,-0.095,1.000,0.003,1.709,4.639,9.949,66.667,8152.000,1.000
-3.639,11.207,8.637,36.699,14.510,14.874,-50.638,14.613,-0.097,1.006,0.004,1.740,4.517,9.857,66.667,8153.000,1.000
1.632,15.884,13.702,38.996,20.501,20.171,-43.851,20.573,-0.099,1.010,0.001,1.770,4.395,9.674,66.667,8154.000,1.000
3.185,16.431,14.475,37.452,20.929,20.704,-40.558,21.074,-0.100,1.014,0.000,1.678,4.242,9.552,66.667,8155.000,1.000
1.619,13.606,11.614,32.625,16.843,17.609,-40.395,17.236,-0.100,1.015,0.000,1.465,4.059,9.308,66.667,8156.000,1.000
-1.278,9.416,7.106,26.305,10.832,12.498,-41.629,11.523,-0.102,1.013,-0.002,1.312,3.876,9.155,66.667,8157.000,1.000
-3.777,5.759,2.960,20.399,5.252,6.627,-42.383,6.062,-0.101,1.012,-0.006,1.160,3.693,9.064,66.667,8158.000,1.000
-5.305,3.230,0.001,15.884,0.914,1.222,-41.687,1.710,-0.099,1.013,-0.006,1.099,3.571,8.942,66.667,8159.000,1.000
-6.581,1.006,-2.385,12.466,-2.787,-2.764,-39.763,-1.668,-0.097,1.017,-0.006,1.068,3.510,8.789,66.667,8160.000,1.000
-8.378,-1.769,-5.029,9.516,-6.336,-5.192,-37.308,-4.143,-0.092,1.018,-0.007,1.038,3.387,8.850,66.667,8161.000,1.000
-10.117,-4.469,-7.475,7.252,-8.778,-6.138,-34.450,-4.997,-0.090,1.018,-0.006,0.793,3.326,8.972,66.667,8162.000,1.000
-10.107,-5.321,-8.157,6.598,-8.461,-5.557,-30.616,-3.319,-0.088,1.016,-0.004,0.580,3.357,9.094,66.667,8163.000,1.000
-7.311,-3.342,-6.177,7.784,-5.197,-3.270,-25.518,0.448,-0.084,1.016,-0.006,0.549,3.357,9.308,66.667,8164.000,1.000
-2.596,0.438,-2.561,9.513,-1.080,0.201,-20.045,3.912,-0.085,1.016,-0.005,0.397,3.540,9.460,66.667,8165.000,1.000
1.617,3.509,0.234,9.652,0.960,2.861,-15.971,4.158,-0.087,1.018,-0.005,0.336,3.632,9.674,66.667,8166.000,1.000
2.884,3.557,0.025,6.747,-0.673,2.402,-14.518,0.067,-0.089,1.016,-0.006,0.214,3.723,9.766,66.667,8167.000,1.000
0.557,0.254,-3.380,1.302,-5.078,-1.790,-15.027,-6.578,-0.091,1.014,-0.001,-0.031,3.754,9.888,66.667,8168.000,1.000
-3.612,-4.452,-7.942,-4.359,-9.637,-7.392,-15.302,-12.431,-0.094,1.010,0.001,-0.061,3.632,10.010,66.667,8169.000,1.000
-6.731,-7.886,-11.005,-7.753,-12.023,-10.904,-13.382,-15.079,-0.095,1.009,0.002,-0.122,3.571,9.949,66.667,8170.000,1.000
-6.765,-8.476,-11.145,-7.903,-11.599,-10.774,-8.902,-14.330,-0.098,1.007,0.003,-0.092,3.540,9.949,66.667,8171.000,1.000
-3.666,-6.404,-8.744,-5.662,-9.249,-8.206,-3.189,-11.582,-0.097,1.007,0.004,-0.122,3.387,9.918,66.667,8172.000,1.000
1.216,-2.801,-5.060,-2.601,-6.081,-5.469,1.806,-8.306,-0.099,1.010,0.001,-0.122,3.052,9.949,66.667,8173.000,1.000
6.546,1.459,-0.937,0.267,-2.359,-3.162,5.142,-4.970,-0.099,1.010,0.001,-0.061,2.716,9.979,66.667,8174.000,1.000
11.417,5.916,3.288,2.630,2.105,-0.228,7.573,-1.266,-0.098,1.012,0.003,-0.122,2.502,9.918,66.667,8175.000,1.000
14.858,9.790,6.985,4.254,6.731,3.530,10.525,2.801,-0.099,1.011,0.002,-0.183,2.350,9.827,66.667,8176.000,1.000
15.734,11.795,8.988,4.646,9.896,6.488,14.617,6.339,-0.098,1.011,-0.001,-0.061,2.075,9.766,66.667,8177.000,1.000
13.399,10.901,8.307,3.285,10.023,6.512,19.310,8.145,-0.098,1.010,0.005,-0.031,1.801,9.705,66.667,8178.000,1.000
8.423,7.254,5.100,0.056,6.899,3.463,23.694,7.702,-0.096,1.007,0.001,-0.183,1.648,9.583,66.667,8179.000,1.000
2.811,2.513,1.026,-4.325,2.104,-0.383,27.420,5.717,-0.095,1.002,0.001,-0.153,1.465,9.521,66.667,8180.000,1.000
-0.606,-0.715,-1.374,-8.206,-1.674,-2.433,31.021,3.934,-0.091,1.000,0.000,0.031,1.251,9.430,66.667,8181.000,1.000
0.480,-0.163,-0.009,-9.760,-2.026,-1.458,35.363,4.265,-0.091,1.000,-0.003,0.275,1.038,9.308,66.667,8182.000,1.000
6.462,4.789,5.472,-8.313,1.852,1.946,40.535,7.476,-0.088,1.002,-0.005,0.488,0.854,9.186,66.667,8183.000,1.000
15.433,12.676,13.375,-4.990,8.772,6.499,45.449,12.547,-0.084,1.002,-0.006,0.702,0.702,9.125,66.667,8184.000,1.000
24.398,20.969,21.092,-1.699,16.604,11.231,49.158,17.760,-0.078,1.003,-0.011,0.824,0.549,9.003,66.667,8185.000,1.000
31.064,27.597,26.699,0.394,23.482,15.336,52.034,22.018,-0.076,1.001,-0.015,1.068,0.488,8.972,66.667,8186.000,1.000
34.544,31.433,29.432,1.054,27.801,17.830,54.773,24.514,-0.070,1.002,-0.018,1.129,0.519,9.033,66.667,8187.000,1.000
